	label	tweet
2297	1	Now that i can seem to afford good things material things in lifeits the simple things that i need and really want of my life
2298	1	Younger siblings are okay But then they do this irritating thing where they wake you at 515 to open presents And thats just awesome
2299	1	Always fun when buses dont turn up Its my favorite waiting outside in the freezing cold for them for like half an hour smirking_face
2300	0	hahaha good 1 you might own a stadium then rather than the local council 
2301	0	but talking rubbish about system on twitter cant change anything     Action speaks louder than words
2302	0	Who accepts this challenge Whos Next Ends Soon Be A Ten Executive  Founding Member 
2303	1	Going to sleep a solid 30 minutes earlier than last night 
2304	1	doing a great job   What do I pay my extortionate council taxes for 
2305	0	Thank god she doesnt get me to do this anymore ellielippitt  
2306	0	try your luck tom You can be one of the 20 free passers and makatanggap ng free item from david Okay na yun tas uwi haha
2307	1	Love feeling like Ive been lied to  
2308	0	WHO LOOK SO MUCH ALIKE OMG lashwkaywiduwb
2309	0	Boooooom 2 goals in 2 minutes  4 you
2310	0	ayee love your lips  trying to sound creepy 
2311	0	was just about to say that face_with_tears_of_joy
2312	1	worlds greatest fans
2313	1	From our upstairs neighbors deciding to do a load of laundry at 12am to the 130am freight train falling asleep is working out great
2314	1	Committed to you your privacy and an open WebPlease turn on JavaScript to display this page correctly Firefox homepage
2315	0	Days when you just want everyone to leave you alone  
2316	1	When all the trauma these kids are suffering is over the fact remains You apologised for telling the truth  
2317	0	How exciting hes walking all by himself 
2318	1	So excited for work
2319	0	The quest for tickets continue _
2320	1	I love spending five hours a night doing homework Please assign more teachers
2321	1	Watching Christmas movies alone is like so much fun
2322	1	stomach flu once againwhat a surprise  unamused_faceface_with_medical_mask
2323	0	the line
2324	0	All I can say is Im lucky
2325	1	Im actually kinda surprised that people still say NOT after an ironic statement
2326	1	Love waking up to my face being licked by my puppy
2327	0	WHATWHY ITS CHRISTMAS ITS FORBIDDEN TO DO SUCH TERRIBILE THINGS GIVE IT BACK TO US 
2328	1	dont let fuckboys get in the way of you being happy never have AND never will Lmao  
2329	1	Hi I have just received a photo of my dear parcel from China amazing he is travelling around the world
2330	0	seriously in the clothes section FF
2331	1	and he cant find himself a pair that would fit  seenoevil_monkeyspeaknoevil_monkeyspeaknoevil_monkeyface_with_tears_of_joy
2332	0	what is it with whales this morning  
2333	0	She can get it raw 
2334	0	haha Noo I dont need new boobs my old ones are just fabulous face_with_stuckout_tongue_and_tightlyclosed_eyesface_with_stuckout_tongue_and_tightlyclosed_eyesface_with_stuckout_tongue_and_tightlyclosed_eyes
2335	1	Well the week is off to a great start  
2336	0	GG for giving us amazing collections for 10 yrsIn fact i was planning to do the same for u from my prospictivesmiling_face_with_smiling_eyes
2337	0	Please RT  
2338	1	I keep telling my friends Im busy they need to stop blowing me up but they just cant stop  
2339	0	fading the public doesnt just apply to gambling Do the exact opposite of and youre in good shape
2340	1	Secret Santa for one of my erhotter  work colleagues 
2341	0	The excitement for Follow answer simple questions and win passes for the gig 
2342	0	As a Red Sox follower I can vouch for Gomes as a clubhouse leader Such a fun teammate
2343	0	Enroll 2 Members 1 on each leg LR THEN help your 2 PersonallyEnrolled Members get 2 Executive w Diamond Pkgs 
2344	1	Yay for no longer having a vehicle  pensive_facedisappointed_face
2345	0	Getting ready 
2346	0	EU backs 328 top earlycareer researchers with 485 million 
2347	1	Damn socialist
2348	1	I love seeing what you guys got
2349	1	Me when I think I can do a cartwheel  
2350	1	I dont like clowns but Im going to be one
2351	0	Can someone please tell me where the video is
2352	0	Drinking a Mercury The Winged Messenger Planet Series by   
2353	1	Just found out I have my making babies final on Thursday Good thing I have so much time to study
2354	0	Good morning hank its saturday im starving
2355	0	 long to wait till released CO2 turns up temperature   
2356	1	Cant wait for the 3rd draw
2357	0	People who commit crimes resist cops or attack cops are endangering their own lives No respect for law or other people
2358	1	Fleury with 5 shut outs so far on the season Hes still not good though
2359	0	I typed it with a lisp too Hahah
2360	0	When Santa looks up my name smirking_faceface_with_no_good_gesturecrown 
2361	1	I dont wanna hate religious people Cos i am one of them Im so religious in music 
2362	1	Theres millions of autobot  troll accounts on Twitter that post dumb sht for RTs then people call them stupid  naive
2363	1	Keep running from your problems That always works
2364	1	Would like to thank my nephew for giving me his horrible cold  sore throat etc Much appreciated
2365	1	Enabling the Windows Firewall is a perfectly reasonable thing to do to package in a software installer  
2366	1	Just as the microphone fails If we were having this conversation 100 years ago 
2367	1	Welp There goes 50 bucks down the drain Thanks KU Student Housing  Get Me OUT
2368	0	This pressure is unreal Keep it up
2369	0	Same dl  Follow 
2370	1	I absolutely LOVE moving house
2371	1	Powerful picture taken by a the before The  is real 
2372	1	Listened to Gimme Shelter while driving in the rainface_with_tears_of_joy
2373	1	Taking Over the mansion with the Mexicans 
2374	0	whats going on with sharks hair Looks like the council has cut it
2375	0	Liverpool workers miscarriage of justice victims 
2376	1	Ha I dont have haters Just a few misguided souls who thought my mentions were a bulletin board for their issues 
2377	0	yip most likely the next time I get into anotherone face_with_stuckout_tongue_and_winking_eye
2378	1	I love hearing peoples explanations about the dating world in America in the library while I am studying
2379	0	Eskom loadshedding hammers the Rand again   Current spot rate USD1R1145  
2380	1	What a great person you are
2381	1	cant wait to see ya both
2382	1	Wow I feel great
2383	1	Twitter slams Austin Strange Fruit PR firm spurring it to drop the name it shared with a song about lynching 
2384	1	looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple flushed_face
2385	1	They r no less than the BCCI and Arnab keeps bashing them on the news hour
2386	1	Yep true patriots all  
2387	1	Was that head Mathers batting
2388	0	Id prefer the slew of protestors across the USthey stop traffic shut dwn bridges
2389	1	Think I may use that in my ads  
2390	0	Its  bcoz he is so and loves his  
2391	1	I dont believe you
2392	1	Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks  
2393	0	I dont have to respect your beliefsI only have to respect your RIGHT to have them 
2394	0	mmmm face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
2395	0	  Speakeasy 
2396	1	Wow  RT Dick Cheney on CIA torture Id do it again in a minute  
2397	0	One season down 8 togo 
2398	1	The late Howie Carr wd be amused to see Granny Warren putting the wood to a bowtied bum kisser
2399	1	michael have a sexy face when he cough  
2400	1	Love being made fun of
2401	1	Feels so good 2 get off  2 have 2 go straight 2 school though
2402	0	Hey everyone I want this as a Christmas gift  Can you send me one 
2403	0	Pretty sure theres a satanic baby in the apartment next door Stays howling Not crying Howling All day all night Ugh 
2404	0	 Georgeous busty blonde drilled in all her aroused holes
2405	0	you wearing the pin I sent for the rest of the video yesterday made my day 
2406	0	ugh painful for sure cant win em all I spose but you shouldnt ever look like that
2407	0	What do you all think of that SaltNPepa Geico commercial I think its pretty terrible
2408	0	Im officially on Twittersure what to do after all these pound signs
2409	1	The moment you realize that what have you done in this whole year 
2410	1	Yeah the prom is the most important event in your life
2411	1	Wishing my relationship was that real
2412	0	 on of to  via 
2413	0	MarvellousSounds nothing like any jingle bells song ive ever heardI can see you in mismatched sockstights  cricket gear 
2414	0	Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims The First 
2415	0	Company profile NOT TWINS VENTURES LLC     
2416	0	Photo 3pc Lace Corset Size small2xl Price4000 Leave size and email for invoice 
2417	0	It is so much easier for me to write how Im feeling than to actually speak it I get nervous and stumble on my words if its on my heart
2418	0	Bacon Thats all Thats the tweet
2419	0	yup amazing how that is isnt it 
2420	0	Photo Dance Icon Sports BraShorts Bikini Lingerie One Size 2000 Leave email for invoice 
2421	0	Better than yourself should be the score Not better than other ones 
2422	1	but they put it in soaps and shampoo Its healthy
2423	0	How do you score on someone
2424	1	Its all a calamity of lieseverything is fake so we only accept what isnt true  so when the truth comes we deny it
2425	1	Taking the Christmas lights down in the swamp will be a blast
2426	0	 Its the freshman semester of my first year 
2427	0	I dont know whats worsethe fact that McDonalds is open on Christmas Day or that people are actually in there eating it right
