	label	tweet
2584	0	add some  Your Baby Can Read  DVDs   ya know   just in case lol smirking face 
2585	0	 Katarro Anal  About a Girl  Nirvana Cover 
2586	0	yeah stressed isnt the word could easily punch someone in the face right now smirking face  fisted hand sign  fisted hand sign 
2587	1	It s super duper fun waking up and immediately shoveling your car out of your driveway for 20 minutes  
2588	1	Technically  we aint muzlamics until we believe in a guy lost in a cellar as our saviour    
2589	1	One more reason not to shop at They make you feel you re not in America   ~ 
2590	0	def understandable i m ok with that  trying to find anything up here on this has been impossible 
2591	1	    Go for it  20th Century Fox copied me and did 21st Century Fox  after all       I hasten to add  very  unlitigiously 
2592	1	I have plans  I feel sick  What a surprising turn of events 
2593	0	Pepe s hair RT Palacio s hair    Ronaldo hair   Messy hair  black heart suit  
2594	0	If a foreign power hit Japan s embassy in NYC with a missile  not really an attack on US  In that sense  I agree with you  
2595	0	Buzzing about going home tonight  back for a month
2596	1	Yeah  because that s what s most important    The man really is a prized prat  
2597	1	There s nothing more intimidating than having to serve an chavvy lanky 19 year old with acne and bum fluff   
2598	1	When j need the mailman to come late  he s here at 8a  When I can t wait for the mail to come  7p 
2599	0	FNC is likely either repeating the same stuff over   over  
2600	0	Join PromoTeam s Official Fan List and receive news  events  and more  
2601	0	Oh this is back in XD 
2602	1	Glad is excited to see me       unamused face 
2603	1	WOW     Really     Homework in the weekends    
2604	1	Studying history reading   
2605	0	to  via 
2606	0	I had never heard of them before  but I quite liked it 
2607	1	 controlled junta genocides peaceful protest of miners in   
2608	1	What a great start to my morning  
2609	0	Got nothing against Muslims  but fuck these Islamic Cunts are disgusting    
2610	1	lol drunk mom on Christmas is so fun      white smiling face  pistol  cocktail glass 
2611	1	Thank goodness the holiday help at work is no more  I just love it when they think they know more than you  
2612	1	Pre work shenanigans lmbo alissamarie b  
2613	1	Good luck to  against this afternoon after a month of inactivity    ring rusty 
2614	1	Agree with some people sigh so others will hear them  My husband sighs all the time  Around me  
2615	1	I bet you re gonna be outside today  its soooo warm  T shirt and shorts weather  flushed face  smirking face   
2616	0	Produce Mobile Apps  
2617	1	Sipping a chicken Cuppa soup and watching how exciting
2618	1	haha I m going to have fun with it next year 
2619	1	Mens Football clearly know how to have a good time       
2620	0	 RT   
2621	0	So when Tory stood up and thanked Ford for his service to the city  I wanted to barf 
2622	0	apple jd   sure
2623	0	they dip  we drip  
2624	0	I believe it is about    religious indoctrination either  but indoctrination into the future groups of 
2625	0	If you gon  judge people who drink and blaze FOH Go choke on some foreskin
2626	1	The Champions League is overrated anyway 
2627	1	danniella westbrook went to a food bank she should have gone to Iceland  oh yeah she fucked that up too   
2628	0	Day off should be snuggled on the sofa doing nothing      But alas I have Errons to do so trying up drag myself out of bed   happening
2629	0	Ugh  I would give your first born for some Pepto Bismol right now  
2630	0	So tht we can look into yr acc specifically we wld need to speak with you over the phone  Calls are charged at   
2631	0	Consists of Free Lebara2Lebara 3000MINs and 3000SMS UNLIMITED  UNLIMITED SMS TO OTHER NETWORK Only consists of 1000SMS
2632	0	why are you so beautiful  
2633	1	really showing me the fastest LTE around  
2634	1	Down or Not is down right now  That s  for ya 
2635	0	Is Obamacare Slowing Health Care Spending    via 
2636	1	That s fantastic up to date news  Also
2637	0	Corey Brewer looks like he is ready to not be in Minnesota anymore    You can see it all over his body language  
2638	0	Do I   do I want to know what he has in the bag  
2639	1	Sorkin identified the  attack on free speech  from Sony hackers before attacking the media for publishing the leaks  
2640	1	Most Hindus depend on the  western  researchers who explain to them what s written in Hindu scriptures     
2641	1	managing to fall flat on my face up the library stairs  has just made it to the top of  my list of proudest student moments
2642	0	Thanks for connecting  Always look forward to exchange thoughts n ideas with working on n 
2643	0	btw  dummy  140 limits 
2644	0	I need my own pillow to fall asleep mymalsh
2645	0	I don t think you get how embarrassing and trashy all of that really is     s cute
2646	1	Wow I feel so bad that you had to actually do your job as a teacher   
2647	0	He s been half paced all season  Henderson would be a bigger loss
2648	0	Gripping new ebook not for the fainthearted or politically correct  Please visit site 
2649	0	Just saw  Roel de Vries   Nissan boss says marketers should focus on emotions and  quantify everything 
2650	1	it s been over a year since you tweeted   
2651	1	I have three test and a two dance performances tomorrow   books  open book  dancer  dancer  woman with bunny ears   
2652	1	2a TL shows Lester s 6  155m deal s a hit Boston   Wish all announcements were made when parties involved least coherent 
2653	1	so proud of my artwork  sparkling heart  smiling face with halo   
2654	0	I find this farrrrr too funny  face with tears of joy  face with tears of joy   
2655	1	Hope everyone is having a lovely Marxist Christmas
2656	0	I don t blame you bro  if i was married to I too would support Milan  smiling face with smiling eyes  
2657	0	Let s just hope Nene isn t too hurt  Day to day instead of week to week  please  
2658	0	 at peak      
2659	0	All I wanted was to see you
2660	0	Nice but  original
2661	0	I miss how close we were   pensive face 
2662	1	I just LOVEEEE finals soooo much   And not getting any sleep is the best part about them  astonished face  pistol 
2663	0	there is only 1 race  HUMAN so i dont look at things by the myth of  races  
2664	0	Still wondering why the pop up  save password  still pops up even when you do not tick  keep logged in    Sarcastic
2665	1	thanks for sharing Mike  your opinion means a lot to us   
2666	1	It s funny how you can sit for 15minutes And not be noticed   Taylor Swift
2667	1	Now i officially look single  Ha the
2668	1	What else would you do on friday    
2669	1	  Historians collecting correct facts about wrong abuse  
2670	0	I see what you did there
2671	0	I can see it in your eyes     purple heart     
2672	0	Hahaha  enjoying the I got her for Christmas  
2673	1	Such quality customer service today by for the Xbox One  
2674	0	Tiger Woods Is Now Hero Group s Global Brand Ambassador  Read Story  
2675	1	I have the box set of The Complete Steptoe and Son   That should cheer you up
2676	1	I love how I m completely wide awake
2677	1	So far today is going AWESOME   
2678	0	by mcrodyn 
2679	0	Just noticed that I crossed 500 followers in past month  Guys  I hope you enjoy the sarcasm b c we all know my value added is nil
2680	1	9 Followers and now he s relevant 
2681	1	The American justice system  thumbs up sign  person raising both hands in celebration  clapping hands sign 
2682	1	As a little girl I would dream of shouting instructions repeatedly and being completely ignored  
2683	1	Nice friendly drivers  never get on a bus with a £20 note mate  what a way to make you feel welcome 
2684	1	Thanks mom for all those lovely words  you just love to let me know how proud you are of me   
2685	0	RT Rich Rodriguez not available for the photo op  He s at the Fiesta Bowl 
2686	0	Used my brains and stopped drinking at 8 and been on the tea feeling sober and good   Bring on tomorrow  face throwing a kiss  face throwing a kiss 
2687	0	ok we all know Cleen is going to win  lets just end it  Not exciting  AMEN TO THAT
2688	0	Merry Christmas XD Thanks for making    
2689	0	We still got alot of moonlight left
2690	0	we all love a trier mate  but seriously  game seems to pass him by  poor on the ball doesn t pick his runner up 
2691	0	The mouse s first incepted memory was just the sound  BRAAAAAAWWWWWWWWWP 
2692	0	 a Bad Gift  Wall Gives Gooden  100K Cash  via  
2693	0	Porygon2 are  found in the www monstermmorpg  com wild  follow 
2694	0	to to  via 
2695	0	I think I m gonna check your music out later  Thanks white smiling face 
2696	1	Careful  Cayce  That s almost a racist statement   
2697	1	You re gone and I gotta stay high     
2698	1	Ya I remember when winning one regular season game was like a super bowl
2699	1	Oversleeping is the bestttt 
2700	0	I ll do it tomorrow is a dangerous way to live
2701	0	he may already have gone a little too far with those eyebrows 
2702	1	Cheap and expensive  
2703	0	 
2704	1	Hiring Managers are willing to wait for 30Days for a guy who can join immediately  but cannot take a guy with 30Days notice period 
